SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
8850	APW_ENG_20070427.1076.LDC2009T13	German as well as international bidders-19	nationality	German-14		1	It seems like there's quite a bit of interest, from German as well as international bidders.
8862	APW_ENG_20070712.1547.LDC2009T13	Mexico ' s Marquez-7	nationality	Mexico-4	1		Copa America: Mexico ' s Marquez leaves team, skipping third- place match
8864	APW_ENG_20070712.1547.LDC2009T13	Mexico captain Rafael Marquez-4	nationality	Mexico-1	1		Mexico captain Rafael Marquez left the team on Thursday, two days before its playoff for third against Uruguay in the Copa America.
8864	APW_ENG_20070712.1547.LDC2009T13	Mexico captain Rafael Marquez-4	jobTitle	captain-2	1		Mexico captain Rafael Marquez left the team on Thursday, two days before its playoff for third against Uruguay in the Copa America.
8865	APW_ENG_20070712.1547.LDC2009T13	a demanding Spanish league season-12	nationality	Spanish-10		1	Marquez said he needed to rest after a demanding Spanish league season with FC Barcelona followed by a tough Copa America, in which Mexico's title hopes were crushed on Wednesday 3-0 by tournament favorite Argentina in the semifinals.
8865	APW_ENG_20070712.1547.LDC2009T13	Mexico's title hopes-28	nationality	Mexico-25	1		Marquez said he needed to rest after a demanding Spanish league season with FC Barcelona followed by a tough Copa America, in which Mexico's title hopes were crushed on Wednesday 3-0 by tournament favorite Argentina in the semifinals.
8868	APW_ENG_20070712.1547.LDC2009T13	Argentina defender Gabriel Milito-33	nationality	Argentina-30	1		Marquez said following a short rest he will rejoin Barcelona, even though his future with the club was thrown into doubt on Wednesday with Barca's signing of Argentina defender Gabriel Milito, who played against Marquez in Wednesday's semifinal.
8868	APW_ENG_20070712.1547.LDC2009T13	Argentina defender Gabriel Milito-33	jobTitle	defender-31	1		Marquez said following a short rest he will rejoin Barcelona, even though his future with the club was thrown into doubt on Wednesday with Barca's signing of Argentina defender Gabriel Milito, who played against Marquez in Wednesday's semifinal.
8870	APW_ENG_20070712.1547.LDC2009T13	Spanish media-15	nationality	Spanish-14	1		Barcelona reached an agreement with Zaragoza to sign the central defender, and Spanish media reported the club will pay the 26 -year-old Milito a salary of euro17 million (US$23.4 million).
8876	AFP_ENG_20070203.0157.LDC2009T13	Forsmark's operator FKA-36	jobTitle	operator-35		1	Forsmark 1 was shut down after a sample taken from one of three rubber pannels in the reactor's outer housing was found to have lost its required elasticity, spokesman for Forsmark's operator FKA, Claes-Inge Andersson, told AFP.
8878	AFP_ENG_20070203.0157.LDC2009T13	Sweden's east coast-15	nationality	Sweden-12	1		Further tests were to be carried out on the reactor on Sweden's east coast.
8886	AFP_ENG_20070203.0157.LDC2009T13	Sweden's 10 reactors-14	nationality	Sweden-11	1		The incident prompted authorities to temporarily shut down five of Sweden's 10 reactors for security checks and maintenance.
8888	AFP_ENG_20070203.0157.LDC2009T13	The Swedish Nuclear Power Inspectorate-5	nationality	Swedish-2	1		The Swedish Nuclear Power Inspectorate has asked prosecutors to investigate whether FKA broke the law in its response to the malfunction at Forsmark.
8892	NYT_ENG_20070510.0178.LDC2009T13	(CARACAS JOURNAL) JOSE OROZCO CONTRIBUTED REPORTING.-18	city	CARACAS-12		1	VENDORS ' REMOVAL BRINGS A VENEZUELAN GEM BACK TO LIFE (CARACAS JOURNAL) JOSE OROZCO CONTRIBUTED REPORTING.
8919	NYT_ENG_20070510.0178.LDC2009T13	other Latin American capitals-5	nationality	American-4		1	Unlike other Latin American capitals that were seats of colonial power, Caracas was long a backwater.
8945	AFP_ENG_20080428.0389.LDC2009T13	a US slump-22	nationality	US-21	1		While record oil and food prices were taking their toll on growth and inflation, financial market turmoil and a US slump were proving to be worse than previously expected, the commission said in its spring Economic Forecast.
9006	AFP_ENG_20070402.0372.LDC2009T13	URGENT Peru president orders-4	nationality	Peru-2		1	URGENT Peru president orders air strikes against cocaine facilities
9006	AFP_ENG_20070402.0372.LDC2009T13	URGENT Peru president orders-4	jobTitle	president-3		1	URGENT Peru president orders air strikes against cocaine facilities
9007	AFP_ENG_20070402.0372.LDC2009T13	Peruvian President Alan Garcia-4	nationality	Peruvian-1	1		Peruvian President Alan Garcia ordered the interior minister Monday to use warplanes to strike drug trafficking installations in Peru's Amazon region.
9007	AFP_ENG_20070402.0372.LDC2009T13	Peruvian President Alan Garcia-4	jobTitle	president-2	1		Peruvian President Alan Garcia ordered the interior minister Monday to use warplanes to strike drug trafficking installations in Peru's Amazon region.
9007	AFP_ENG_20070402.0372.LDC2009T13	Peru's Amazon region-22	nationality	Peru-19	1		Peruvian President Alan Garcia ordered the interior minister Monday to use warplanes to strike drug trafficking installations in Peru's Amazon region.
9010	XIN_ENG_20070206.0446.LDC2009T13	Slovakian Prime Minister Robert Fico-15	jobTitle	prime minister-13	1		China's top legislator Wu Bangguo met here Wednesday with Slovakian Prime Minister Robert Fico, calling for further cooperation between the two countries.
9012	XIN_ENG_20070206.0446.LDC2009T13	Slovakia ties-15	nationality	Slovakia-14		1	Wu, chairman of the NPC Standing Committee, hailed smooth China- Slovakia ties, saying there are no such problems affecting bilateral cooperation.
9016	XIN_ENG_20070206.0446.LDC2009T13	more Chinese entrepreneurs-13	nationality	Chinese-12	1		In a separate business forum in Beijing, Fico invited more Chinese entrepreneurs to invest in Slovakia, promising to provide favorable tax policies and a sound investment environment.
9029	AFP_ENG_20081028.0065.LDC2009T13	Brazilian captain Marcelo Bordon-21	nationality	Brazilian-18	1		The Royal Blues were untroubled as they raced into a 2-0 lead thanks to a shot from Brazilian captain Marcelo Bordon after 15 minutes and a Kevin Kuranyi header four minutes later.
9029	AFP_ENG_20081028.0065.LDC2009T13	Brazilian captain Marcelo Bordon-21	jobTitle	captain-19	1		The Royal Blues were untroubled as they raced into a 2-0 lead thanks to a shot from Brazilian captain Marcelo Bordon after 15 minutes and a Kevin Kuranyi header four minutes later.
9030	AFP_ENG_20081028.0065.LDC2009T13	defender Maik Franz-10	jobTitle	defender-8	1		Karlsruhe were reduced to ten men when defender Maik Franz was shown a second yellow card on 56 minutes for gesturing to the Schalke bench and stormed from the pitch, kicking over a chair and pushing away team-mates on the way.
9047	APW_ENG_20070716.1418.LDC2009T13	the American people-9	nationality	American-8	1		I trust the intelligence of the American people, Moore told The Associated Press.
9055	APW_ENG_20070716.1418.LDC2009T13	Cuba's spending-9	nationality	Cuba-7	1		In fact, the movie estimates Cuba's spending at $251 (euro182) per person.
9081	XIN_ENG_20071205.0499.LDC2009T13	Canadian police-9	nationality	Canadian-8	1		They are currently under the surveillance of Canadian police.
9109	AFP_ENG_20081217.0764.LDC2009T13	The American rapper-5	nationality	American-4	1		heartbreak: The American rapper established himself as the king of hip hop with his fourth album that borrows from the sounds of the 1980s but still manages to push his genre forward.
9110	AFP_ENG_20081217.0764.LDC2009T13	American Bon Iver (alias Justin Vernon)-18	nationality	American-11	1		Bon Iver, For Emma, Forever Ago: American Bon Iver (alias Justin Vernon) recorded his first album in his father's remote cabin in the woods of north Wisconsin after enduring a traumatic break-up.
9115	AFP_ENG_20081217.0764.LDC2009T13	singer Erytkah Badu-21	jobTitle	singer-19	1		Santogold, Santogold: America's Santogold (alias Santi White) beat stiff competition from singer Erytkah Badu as the best female artist of the year with her cross-over album mixing rock, hip hop, reggae et electro.
9117	AFP_ENG_20081217.0764.LDC2009T13	US indie rock bands-16	nationality	US-13	1		Vampire Weekend, Vampire Weekend: Leading a pack of US indie rock bands taking an interest in Afrobeat in 2008, these smart Ivy League graduates made a rich record featuring catchy guitar riffs, keyboard and string arrangements.
9156	LTW_ENG_20070104.0108.LDC2009T13	Chairman Dreier-8	jobTitle	chairman-7	1		``Well, I'll let Chairman Dreier speak to that,'' Putnam ventured.
9172	XIN_ENG_20080910.0130.LDC2009T13	Pakistan's security-6	nationality	Pakistan-4		1	28 killed as Pakistan's security forces pound militants' hideouts
9191	APW_ENG_20070220.0555.LDC2009T13	Spanish construction company ACS-4	nationality	Spanish-1	1		Spanish construction company ACS doubles 2006 net profit
9194	APW_ENG_20070220.0555.LDC2009T13	Spain's largest construction-4	nationality	Spain-1		1	Spain's largest construction and services company by market value said its 2006 net profit rose to euro1.25 billion (US$1.64 billion) from euro608.7 million a year ago.
9222	AFP_ENG_20080803.0357.LDC2009T13	the restive Somali capital-16	nationality	Somali-15	1		The blast was one of the deadliest incidents to hit civilians in the restive Somali capital in weeks and local residents rushed to help the wounded.
9234	AFP_ENG_20080803.0357.LDC2009T13	Ethiopian troops-16	nationality	Ethiopian-15	1		But the deal led to a split in the opposition, with hardliners insisting Ethiopian troops should leave before negotiations start.
9235	AFP_ENG_20080803.0357.LDC2009T13	Prime Minister Nur Hasan Husein-37	jobTitle	prime minister-34	1		Violence has continued to rock the capital almost daily and peace efforts suffered another blow Saturday when two thirds of the cabinet threatened to resign over alleged misuse of state resources by Prime Minister Nur Hasan Husein.
9259	AFP_ENG_20070304.0145.LDC2009T13	Native American tribes-3	nationality	American-2		1	Native American tribes recognized by the United States government have the right to self-determination and authority similar to US states.
9259	AFP_ENG_20070304.0145.LDC2009T13	the United States government-9	nationality	United States-8	1		Native American tribes recognized by the United States government have the right to self-determination and authority similar to US states.
9259	AFP_ENG_20070304.0145.LDC2009T13	US states-20	nationality	US-19	1		Native American tribes recognized by the United States government have the right to self-determination and authority similar to US states.
9261	APW_ENG_20070425.1809.LDC2009T13	Sri Lankan terror group-7	nationality	Sri Lankan-5	1		U.S. leader of Sri Lankan terror group is arrested in New York
9275	APW_ENG_20070425.1809.LDC2009T13	the Sri Lankan government-9	nationality	Sri Lankan-8	1		The Tamil Tigers have fought the Sri Lankan government since 1983, seeking independence from the ethnic Sinhalese-dominated country after decades of discrimination against Tamils.
9282	APW_ENG_20070531.0102.LDC2009T13	The American Civil Liberties Union-5	nationality	American-2	1		The American Civil Liberties Union sued a subsidiary of Boeing Co., claiming it provided secret CIA transportation services for three terrorism suspects who were tortured under the U.S. government's extraordinary rendition program.
9304	APW_ENG_20070531.0102.LDC2009T13	a United States treaty-36	nationality	United States-35	1		The ACLU said its lawsuit was being filed under the Alien Tort Statute, which permits aliens to bring claims in the United States for violations of the law of nations or a United States treaty.
