SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
12648	APW_ENG_20070908.0986.LDC2009T13	Serbia striker Nikola Zigic-12	nationality	Serbia-9	1		Not everything is lost, said Serbia striker Nikola Zigic, who came on as a substitute in the second half.
12660	APW_ENG_20080414.0477.LDC2009T13	Chancellor Angela Merkel's ruling Christian Democratic Party-15	religion	christian-13		1	Milbradt, who is a member of Chancellor Angela Merkel's ruling Christian Democratic Party, also said he was quitting his post as the head of Saxony's state branch of the party.
12694	APW_ENG_20070711.0103.LDC2009T13	New York state's electrical grid-9	province	New York state-6	1		The operator of New York state's electrical grid said power use was expected to peak Tuesday at more than 32,000 megawatts, enough electricity to power about 32 million homes, as people cranked up their air conditioners.
12725	APW_ENG_20070815.0092.LDC2009T13	British tourists-4	nationality	British-3	1		Report: British tourists caught virus before arriving in Dominican Republic
12813	XIN_ENG_20080109.0113.LDC2009T13	Chinese investors-2	nationality	Chinese-1	1		Chinese investors, who saw the key stock index nearly double last year, have shown strong enthusiasm for the new investment product.
12820	XIN_ENG_20080109.0113.LDC2009T13	a senior official-32	jobTitle	senior-31		1	The trading volume of Chinese futures would likely expand quickly and could soon rank top among global exchanges, even outstripping NYMEX in the long run, a senior official at the exchange told Xinhua's International Herald Leader reporter.
12820	XIN_ENG_20080109.0113.LDC2009T13	Xinhua's International Herald Leader reporter-42	jobTitle	leader-41		1	The trading volume of Chinese futures would likely expand quickly and could soon rank top among global exchanges, even outstripping NYMEX in the long run, a senior official at the exchange told Xinhua's International Herald Leader reporter.
12847	APW_ENG_20070801.1474.LDC2009T13	Mayor Michael Bloomberg-31	jobTitle	mayor-29	1		Relatives of the victims of the 2001 terrorist attacks will have some access to the site -- just not to the pit and not for a ceremony, Mayor Michael Bloomberg said.
12867	APW_ENG_20070731.0993.LDC2009T13	Prime Minister Francois Fillon-30	jobTitle	prime minister-28	1		The French government forecast a budget deficit of 2.3 percent of gross domestic product next year, down from a projected 2.4 percent for 2007, Prime Minister Francois Fillon said Tuesday.
12876	XIN_ENG_20070512.0155.LDC2009T13	Chairman Mao-13	jobTitle	chairman-12	1		3rd Ld-Writethru: Man detained for attempting to burn portrait of Chairman Mao
12879	XIN_ENG_20070512.0155.LDC2009T13	Xinjiang Uygur Autonomous Region-17	province	Xinjiang Uygur-15		1	Gu Haiou, 35, a jobless man from Urumqi, capital of Xinjiang Uygur Autonomous Region, hurled a self-made burning object to the portrait around 5:46 p.m. Saturday, which caused a slight burnt mark in the lower left part of the portrait, said the Beijing Public Security Bureau.
12896	NYT_ENG_20081208.0140.LDC2009T13	President-elect Barack Obama-13	jobTitle	president-elect-11	1		In his six years as governor, Richardson, whom President-elect Barack Obama has chosen to be commerce secretary, has created 80,000 jobs while revamping this impoverished state's economy.
12936	AFP_ENG_20070228.0495.LDC2009T13	Bosnian Serb-2	nationality	Bosnian-1		1	Bosnian Serb government apologises for war crimes by Tanja Subotic
12948	AFP_ENG_20070228.0495.LDC2009T13	Bosnian Serb leaders-3	nationality	Bosnian-1	1		Bosnian Serb leaders had for years refused to acknowledge the extent of the Srebrenica massacre.
12983	AFP_ENG_20070426.0570.LDC2009T13	The Spanish top seed-4	nationality	Spanish-2	1		The Spanish top seed beat former Australian Open champion Thomas Johansson 6-1, 6-4, but not without a spirited comeback from the Swede in a combative second set of the third-round contest.
12999	AFP_ENG_20070426.0570.LDC2009T13	Argentine eighth seed-17	nationality	Argentine-15		1	He next faces Italian surprise packet Potito Starace, the number 72 who beat Argentine eighth seed Juan Chela 6-4, 7-6 (12-10) in their third-round encounter on a fifth match point.
13028	APW_ENG_20081012.0400.LDC2009T13	Australia's bowlers to seal a 1-0 advantage-29	nationality	Australia-22		1	Watson said he had not talked to Ricky Ponting about his plans for the final day, but had faith in Australia's bowlers to seal a 1-0 advantage in the first of four tests.
13073	AFP_ENG_20081118.0662.LDC2009T13	Chinese workers-15	nationality	Chinese-14	1		But both were laid off last month, joining the swelling ranks of Chinese workers cut adrift by the crisis, and who now pose a looming stability problem for China's leaders.
13113	APW_ENG_20071213.0515.LDC2009T13	President George W. Bush-11	jobTitle	president-8	1		the Senate will clear the bill for President George W. Bush signing before the current temporary funding bill runs out Friday.
13124	APW_ENG_20071213.0515.LDC2009T13	House Minority Leader John Boehner-19	jobTitle	leader-17		1	That approach has been widely seen as unrealistic, even by top Republicans like House Minority Leader John Boehner.
13125	APW_ENG_20071213.0515.LDC2009T13	the president's $933 billion (euro635.4 billion) figure-31	jobTitle	president-22		1	But with the White House playing such a strong hand in the negotiations, Boehner now insists Democrats stick within the president's $933 billion (euro635.4 billion) figure, with exceptions for border security and a few other emergencies.
13132	APW_ENG_20071213.0515.LDC2009T13	House Appropriations Committee Chairman David Obey-11	jobTitle	chairman-9	1		Now, lawmakers led by House Appropriations Committee Chairman David Obey and his Senate counterpart Robert Byrd, both Democrats, are squeezing the remaining funding bills by another 1.6 percent, said a Byrd spokesman.
13138	XIN_ENG_20081117.0095.LDC2009T13	Deputy Finance Minister Kong Cho Ha-26	jobTitle	minister-23		1	KUALA LUMPUR -- Malaysia's economy has shown it is not facing a recession, but expanding more slowly, Deputy Finance Minister Kong Cho Ha said here on Monday.
13210	LTW_ENG_20080219.0041.LDC2009T13	President Bush-7	jobTitle	president-6	1		The economic stimulus package that President Bush signed last week includes provisions aimed at pulling those rates down and reinvigorating a part of the mortgage market still stunned by problems with subprime borrowers that surfaced last year.
13286	AFP_ENG_20070709.0359.LDC2009T13	British judge-11	nationality	British-10	1		Queen will not be questioned in Diana inquest: British judge
13289	AFP_ENG_20070709.0359.LDC2009T13	the senior judge-4	jobTitle	senior-3		1	But the senior judge leading the inquest, Lord Justice Scott Baker, said this would not be appropriate or necessary at the moment, while pledging to keep the position under review.
13311	NYT_ENG_20080221.0095.LDC2009T13	JEWISH ' ELDER BROTHERS '-9	religion	jewish-5	1		POPE TRYING TO CONVERT JEWISH ' ELDER BROTHERS '
13314	NYT_ENG_20080221.0095.LDC2009T13	the Jewish community-5	religion	jewish-4	1		He offended the Jewish community directly and, indirectly, insulted every thoughtful person.
13320	NYT_ENG_20080221.0095.LDC2009T13	Jewish relations-24	religion	jewish-23		1	The pope's revised prayer would undo much of the good will that his predecessor, John Paul II, did for Jewish relations.
13338	AFP_ENG_20071119.0529.LDC2009T13	senior national lawmakers-33	jobTitle	senior-31		1	The opposition-supported candidate ousted the incumbent backed by Fukuda's Liberal Democratic Party (LDP) in Sunday's election in Japan's second city after a campaign that drew senior national lawmakers from both sides.
13355	AFP_ENG_20071119.0529.LDC2009T13	secretary general Hatoyama-22	jobTitle	secretary general-21	1		Fukuda wants the military legislation to pass during the current parliament session that ends on December 15, but secretary general Hatoyama said they can't realise that wish.
13373	APW_ENG_20070407.0636.LDC2009T13	the Spanish lead-14	nationality	Spanish-13		1	Desafio Espanol helmsman Karol Jablonski crossed ahead of Baird and extended the Spanish lead to 21 seconds after rounding the windmarker, widening the gap to 138 meters (yards) after a gybe left the Swiss boat on starboard.
13389	APW_ENG_20081119.1077.LDC2009T13	Cap Cana President Ricardo Hazoury-25	jobTitle	president-23	1		Our project has been affected by the economic tsunami that has paralyzed the global financial markets, said Cap Cana President Ricardo Hazoury.
13414	APW_ENG_20081119.1077.LDC2009T13	Cap Cana President Ricardo Hazoury-6	jobTitle	president-4	1		But Cap Cana President Ricardo Hazoury said he expects the project to go forward as the company outsources certain services.
13444	XIN_ENG_20080813.0595.LDC2009T13	Brazil's Neves Thiago-4	nationality	Brazil-1	1		Brazil's Neves Thiago then extended their lead in the awarded free kick with his left-foot shot.
13445	XIN_ENG_20080813.0595.LDC2009T13	The goalkeeper Liu-3	jobTitle	goalkeeper-2	1		The goalkeeper Liu didn't make any response to the shot.
13450	XIN_ENG_20080813.0595.LDC2009T13	Chinese head coach Yin Tiesheng-32	nationality	Chinese-28	1		This is not a normal match for us, as three of our four defenders were suspended due to yellow-card accumulations and red-card suspensions, Chinese head coach Yin Tiesheng said.
13450	XIN_ENG_20080813.0595.LDC2009T13	Chinese head coach Yin Tiesheng-32	jobTitle	head coach-30	1		This is not a normal match for us, as three of our four defenders were suspended due to yellow-card accumulations and red-card suspensions, Chinese head coach Yin Tiesheng said.
13455	XIN_ENG_20080813.0595.LDC2009T13	Chinese captain Li Weifeng-18	nationality	Chinese-15	1		I don't want to make any excuses for our loss, Chinese captain Li Weifeng said.
13455	XIN_ENG_20080813.0595.LDC2009T13	Chinese captain Li Weifeng-18	jobTitle	captain-16	1		I don't want to make any excuses for our loss, Chinese captain Li Weifeng said.
13476	APW_ENG_20080227.0701.LDC2009T13	chief justice-12	jobTitle	chief-11		1	Press freedom, democracy under threat in Philippines, says chief justice
13491	APW_ENG_20080227.0701.LDC2009T13	The chief justice-3	jobTitle	chief-2		1	The chief justice said only one of 33 cases filed in connection with the killings of journalists has been resolved.
13495	XIN_ENG_20070504.0081.LDC2009T13	northwest China's Xinjiang Uygur Autonomous Region-11	province	Xinjiang Uygur-9		1	The long drought in northwest China's Xinjiang Uygur Autonomous Region is threatening the survival of the country's tiny beaver population, according to local forestry sources.
13552	APW_ENG_20070223.1663.LDC2009T13	its outgoing chairman Peter Kann $1.6 million (euro1.22 million) worth of stock-21	jobTitle	chairman-9	1		Co. said Friday it has awarded its outgoing chairman Peter Kann $1.6 million (euro1.22 million) worth of stock under a long-term incentive plan.
13582	XIN_ENG_20071215.0151.LDC2009T13	Singapore's Yang Zi-24	nationality	Singapore-21	1		Earlier in the evening, Wang's national teammates Ma Lin and Ma Long beat Germany's Timo Boll and Singapore's Yang Zi for the semis, while Wang Liqin came out the winner of an all-Chinese quarterfinal against younger Chen Qi.
13582	XIN_ENG_20071215.0151.LDC2009T13	Germany's Timo Boll-19	nationality	Germany-16	1		Earlier in the evening, Wang's national teammates Ma Lin and Ma Long beat Germany's Timo Boll and Singapore's Yang Zi for the semis, while Wang Liqin came out the winner of an all-Chinese quarterfinal against younger Chen Qi.
13612	XIN_ENG_20080228.0300.LDC2009T13	Senior economist Tema Nkgasha Pieter-5	jobTitle	senior-1		1	Senior economist Tema Nkgasha Pieter said although food prices had risen at a slower rate in January compared to December, from January 2007 to January 2008 the Consumer Price Index for Food was 13.4 percent.
13631	APW_ENG_20071006.0328.LDC2009T13	Chief Election Commissioner Qazi Muhammad Farooq-6	jobTitle	chief-1		1	Chief Election Commissioner Qazi Muhammad Farooq announced that Musharraf had won 252 of the 257 votes cast in Parliament, with three ballots judged invalid and two votes going to his main rival, retired judge Wajihuddin Ahmad.
