SentenceIndex	DocumentId	Entity	Relation	Slotfill	Correct	Incorrect	Sentence
8394	APW_ENG_20070723.0564.LDC2009T13	EU executive-3	nationality	EU-2			The EU executive said it would support environmental laws banning older or more polluting lorries or introducing speed limits for cars -- words meant for Germany where highways have no upper speed limit.
1222	AFP_ENG_20070822.0298.LDC2009T13	EU candidate-21	nationality	EU-20			As soon as the election process started, it quickly became clear that the unwritten rule about the EU candidate would be used.
21116	XIN_ENG_20071012.0258.LDC2009T13	EU members-21	nationality	EU-20			Merkel said she was ready to clear up the remaining issues with the Polish president so that the 27 EU members could ratify the treaty draft in the Lisbon meeting as planned.
5296	APW_ENG_20070114.0499.LDC2009T13	EU lawmakers-24	nationality	EU-23			Some of Europe's most prominent right-wing politicians are uniting in single faction in the European Union's parliament, but other EU lawmakers and political analysts expressed doubts the new group will have much impact on mainstream policies.
21166	XIN_ENG_20071017.0453.LDC2009T13	EU higher representative-5	nationality	EU-3			#N/A
7136	APW_ENG_20070423.0312.LDC2009T13	Javier Solana, the EU's foreign policy chief-9	nationality	EU-5			Javier Solana, the EU's foreign policy chief, will meet with top Iranian negotiator Ali Larijani Wednesday in Ankara to see if Iran can be persuaded to halt uranium enrichment in exchange for negotiations about economic incentives.
5312	APW_ENG_20070114.0499.LDC2009T13	(EU lawmakers-7	nationality	EU-6			The extreme right (EU lawmakers) already sit in this house and the fact that they are organized will not give them more influence.
12464	APW_ENG_20081029.0354.LDC2009T13	EU executive-9	nationality	EU-8			In return for the loan, the EU executive said Hungary had made a strong commitment to prudent budget policies that include reducing debt and the yearly budget deficit.
12466	APW_ENG_20081029.0354.LDC2009T13	EU leaders-9	nationality	EU-8			French President Nicolas Sarkozy said Tuesday that EU leaders would likely make a final decision on the loan when they meet for a special summit Nov. 7.
20773	XIN_ENG_20070313.0139.LDC2009T13	Deposed Fiji PM-5	nationality	Fiji-4			Roundup: Deposed Fiji PM struggles against exile by Xia Wenhui
20792	XIN_ENG_20070313.0139.LDC2009T13	Commodore Voreqe Bainimarama, Fiji's military chief-8	nationality	Fiji-5			Commodore Voreqe Bainimarama, Fiji's military chief, now the interim Prime Minister, overthrew Qarase with the support of the 3, 500-strong armed forces after accusing the government of corruption.
7113	APW_ENG_20070418.1355.LDC2009T13	Filipino citizens-30	nationality	Filipino-29			Peace Corps director Ron Tschetter said Campbell, who was among the organization's 137 volunteers currently in the Philippines, contributed greatly to the lives of Filipino citizens.
15949	NYT_ENG_20070126.0179.LDC2009T13	Ahtisaari, a former Finnish president-6	nationality	Finnish-5			Ahtisaari, a former Finnish president, has not said when he expects to send the proposals to the Security Council, but diplomats involved in the negotiations say they are pressing for it to happen this spring.
5699	APW_ENG_20070202.1061.LDC2009T13	architect, former Finnish President Martti Ahtisaari-10	nationality	Finnish-7			The plan's architect, former Finnish President Martti Ahtisaari, calls the plan a compromise that still could change, but Kosovo seems destined to gain conditional, internationally supervised independence.
21373	XIN_ENG_20080103.0146.LDC2009T13	Jo-Wilfried Tsonga of France-23	nationality	France-23			The former world No. 1 wrapped up the victory in just 62 minutes to set up a meeting against Jo-Wilfried Tsonga of France who beat Latvian teenager Ernests Gulbis 6-3 and 6-2.
9028	APW_ENG_20070912.1259.LDC2009T13	Tour de France runner-up Cadel Evans-6	nationality	France-3			Tour de France runner-up Cadel Evans is in third place, trailing Menchov by 2:27.
1940	AFP_ENG_20080118.0419.LDC2009T13	France's Marc Gicquel-33	nationality	France-30			Unseeded Frenchman Jo-Wilfried Tsonga pushed deeper into the draw with an easy win over Spain's Guillermo Garcia-Lopez while fourth seed Nikolay Davydenko continued his quiet progress by beating France's Marc Gicquel.
8349	APW_ENG_20070720.1232.LDC2009T13	Gregory Havret of France-32	nationality	France-32			Five days ago, Mickelson was on the verge of winning the Scottish Open until he blew a lead on the back nine, then lost to unheralded Gregory Havret of France on the first playoff hole at Loch Lomond.
6627	APW_ENG_20070323.1462.LDC2009T13	Arnaud Clement, France-4	nationality	France-4			Arnaud Clement, France, def.
6631	APW_ENG_20070323.1462.LDC2009T13	Fabrice Santoro, France-4	nationality	France-4			Fabrice Santoro, France, def.
5298	APW_ENG_20070114.0499.LDC2009T13	France's Jean-Marie-6	nationality	France-4			Among them is France's Jean-Marie Le Pen, who is again running for president on a nationalist platform that plays on concerns about immigration, globalization and the contention that France has sacrificed its interests and sovereignty to the European Union.
2011	AFP_ENG_20080124.0706.LDC2009T13	French banking giant Societe Generale-5	nationality	French-1			French banking giant Societe Generale reported Thursday losses of almost seven billion euros (over 10 billion dollars) blamed on brokerage fraud and the sub- prime mortgage crisis in the United States.
2249	AFP_ENG_20080320.0372.LDC2009T13	French coach Raymond Domenech-4	nationality	French-1			French coach Raymond Domenech has called up four new faces into his 39-strong squad for full and A internationals against England and Mali next week.
3792	AFP_ENG_20081011.0405.LDC2009T13	French President Nicolas Sarkozy-4	nationality	French-1			French President Nicolas Sarkozy and German Chancellor Angela Merkel were to hold talks Saturday at General Charles de Gaulle's graveside in Colombey-les- deux-Eglises and on Sunday the leaders of all 15 eurozone members will gather in Paris.
12466	APW_ENG_20081029.0354.LDC2009T13	French President Nicolas Sarkozy-4	nationality	French-1			French President Nicolas Sarkozy said Tuesday that EU leaders would likely make a final decision on the loan when they meet for a special summit Nov. 7.
7737	APW_ENG_20070614.1533.LDC2009T13	French Nuclear Safety Authority-20	nationality	French-17			It has not yet been determined whether it was an underdose or an overdose, the French Nuclear Safety Authority said.
1537	AFP_ENG_20071105.0457.LDC2009T13	French stock market regulator-20	nationality	French-17			Then in early October this year EADS was rocked anew by a press report that the French stock market regulator had prepared a document naming around 20 top EADS executives and shareholders alleged to have engaged in insider trading.
3282	AFP_ENG_20080806.0360.LDC2009T13	French politicians-20	nationality	French-19			France's foreign ministry on Wednesday accused Rwanda of making unacceptable accusations in a report alleging that French politicians and military played an active role in the 1994 genocide.
1260	AFP_ENG_20070826.0202.LDC2009T13	French President Nicolas Sarkozy-24	nationality	French-21			Kouchner, a human rights activist and founder of the Doctors Without Borders charity before joining the new government of French President Nicolas Sarkozy in May, blasted some Iraqi leaders he met during his trip.
2140	AFP_ENG_20080306.0290.LDC2009T13	French tourists-24	nationality	French-23			Separate French and Egyptian probes into the January 2004 crash of the Boeing 737 aircraft, which killed 148 people including 134 French tourists, failed to establish any responsibility on the planemaker's behalf.
2135	AFP_ENG_20080306.0290.LDC2009T13	French tourists-26	nationality	French-25			A French court ruling Thursday paved the way for a possible US trial over a 2004 charter aircraft crash in Egypt that killed 134 French tourists, focusing on the responsibility of US planemaker Boeing.
4355	AFP_ENG_20081205.0472.LDC2009T13	French New Wave director-30	nationality	French-27			It hosts the giant UGC multiplex, which claims to be Europe's busiest cinema, and the brand-new Francois Truffaut film library named after the French New Wave director.
8263	APW_ENG_20070714.0794.LDC2009T13	French players-4	nationality	French-3			Pair of French players to meet in Hall of Fame final.
19355	NYT_ENG_20080227.0187.LDC2009T13	Jean-Paul Villain, a publicity-shy French money manager-33	nationality	French-31			People familiar with ADIA management, however, say the sheik, who has worked at ADIA for 10 years, delegates significant authority to Jean-Paul Villain, a publicity-shy French money manager who directs investment strategy and asset allocation.
7744	APW_ENG_20070614.1533.LDC2009T13	French machines-5	nationality	French-4			In the malfunctioning French machines, the margin was found to have increased to 1.25 millimeters, Brainlab said in a statement.
5446	APW_ENG_20070122.0294.LDC2009T13	Abbe Pierre, a French priest-6	nationality	French-5			Abbe Pierre, a French priest praised as a living legend for devoting his life to helping the homeless, has died, his foundation said.
1067	AFP_ENG_20070719.0644.LDC2009T13	French nationals-6	nationality	French-5			The victims included two French nationals, an Argentine and a Peruvian.
6816	APW_ENG_20070404.0794.LDC2009T13	century French heroine Joan of Arc-12	nationality	French-8			PARIS -- Supposed remains of 15th century French heroine Joan of Arc are, in fact, those of an Egyptian mummy, says an international team of researchers, who used high-tech forensic science to expose the fake.
710	AFP_ENG_20070515.0382.LDC2009T13	French president-elect Nicolas Sarkozy-11	nationality	French-8			Turkish Prime Minister Recep Tayyip Erdogan warned French president-elect Nicolas Sarkozy Tuesday that hostility towards Turkey's bid to join the European Union would fan anti-Europe sentiments among Turks and damage bilateral ties.
1940	AFP_ENG_20080118.0419.LDC2009T13	Unseeded Frenchman Jo-Wilfried Tsonga-4	nationality	Frenchman-2			Unseeded Frenchman Jo-Wilfried Tsonga pushed deeper into the draw with an easy win over Spain's Guillermo Garcia-Lopez while fourth seed Nikolay Davydenko continued his quiet progress by beating France's Marc Gicquel.
11720	APW_ENG_20080813.1721.LDC2009T13	Georgian officials-22	nationality	Georgian-21			His comments -- along with a stream of biased, conflicting and often false information coming from both Russian and Georgian officials -- have made it hard to figure out what is really happening in the world's latest hotspot.
3365	AFP_ENG_20080817.0045.LDC2009T13	Georgian President Mikheil Saakashvili-27	nationality	Georgian-24			Chavez on Sunday also repeated his support for Moscow in its conflict over Georgia's separatist territory of South Ossetia, and called Georgian President Mikheil Saakashvili a puppet of the United States.
3948	AFP_ENG_20081028.0653.LDC2009T13	German consumers-2	nationality	German-1			German consumers keep cool amid financial turmoil: GfK
4014	AFP_ENG_20081103.0405.LDC2009T13	German metalworkers-2	nationality	German-1			German metalworkers step up strikes amid recession fears
21185	XIN_ENG_20071017.0453.LDC2009T13	German students-11	nationality	German-10			Austria, which complains about a big influx of German students in its medical schools, demands certain limits on the number of foreign students who could be enrolled in its universities.
